branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S322","SP","OPS","C000000011","S000000017"," "," ","13100008","May 01-31 2016",1398.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100046","May 01-31 2016",233.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100062","May 01-31 2016",1398.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100072","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100190","May 01-31 2016",1398.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100191","May 01-31 2016",466.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100337","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100370","May 01-31 2016",1398.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100728","May 01-31 2016",1165.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100748","May 01-31 2016",699.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100856","May 01-31 2016",2796.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100923","May 01-31 2016",1398.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100940","May 01-31 2016",2796.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100999","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101001","May 01-31 2016",116.500000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101060","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13300510","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100408","May 01-31 2016",699.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100755","May 01-31 2016",413.575000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100976","May 01-31 2016",413.575000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100264","May 01-31 2016",413.575000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100204","May 01-31 2016",310.666667,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100407","May 01-31 2016",310.666667,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100731","May 01-31 2016",310.666667,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101078","May 01-31 2016",310.666667,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101096","May 01-31 2016",310.666667,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101081","May 01-31 2016",310.666667,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100006","May 01-31 2016",1514.500000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100913","May 01-31 2016",1514.500000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100405","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100702","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100861","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
