branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S324","SP","OPS","C000000011","S000000017"," "," ","13100008","April 01-30 2018",932.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100013","April 01-30 2018",932.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100046","April 01-30 2018",2796.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100308","April 01-30 2018",2796.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100940","April 01-30 2018",932.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101104","April 01-30 2018",2796.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101107","April 01-30 2018",932.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13300510","April 01-30 2018",932.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100006","April 01-30 2018",2155.250000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100138","April 01-30 2018",366.975000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100237","April 01-30 2018",949.475000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100254","April 01-30 2018",1357.225000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100315","April 01-30 2018",407.750000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100340","April 01-30 2018",250.475000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100421","April 01-30 2018",2271.750000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100696","April 01-30 2018",1631.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100703","April 01-30 2018",116.500000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100728","April 01-30 2018",233.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100782","April 01-30 2018",815.500000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100789","April 01-30 2018",425.225000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100904","April 01-30 2018",524.250000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100981","April 01-30 2018",949.475000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101095","April 01-30 2018",3687.225000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101110","April 01-30 2018",308.725000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101118","April 01-30 2018",1165.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13200002","April 01-30 2018",2563.000000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101069","April 01-30 2018",3628.975000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100204","April 01-30 2018",1281.500000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100731","April 01-30 2018",1281.500000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101061","April 01-30 2018",407.750000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100902","April 01-30 2018",407.750000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100107","April 01-30 2018",902.875000,2,"for the month of April 01-30 2018"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100058","April 01-30 2018",902.875000,2,"for the month of April 01-30 2018"
