branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100308","July 01-31 2020",2796.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100696","July 01-31 2020",2796.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100782","July 01-31 2020",2796.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100923","July 01-31 2020",1398.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101107","July 01-31 2020",932.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101115","July 01-31 2020",2796.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101118","July 01-31 2020",1864.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300510","July 01-31 2020",932.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100006","July 01-31 2020",1473.725000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100046","July 01-31 2020",483.475000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100114","July 01-31 2020",3745.475000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100120","July 01-31 2020",1398.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100167","July 01-31 2020",75.725000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100181","July 01-31 2020",133.975000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100421","July 01-31 2020",1124.225000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100703","July 01-31 2020",133.975000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100728","July 01-31 2020",425.225000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100789","July 01-31 2020",1339.750000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100843","July 01-31 2020",2463.975000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100844","July 01-31 2020",1281.500000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100940","July 01-31 2020",699.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101072","July 01-31 2020",640.750000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101087","July 01-31 2020",58.250000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101110","July 01-31 2020",466.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101150","July 01-31 2020",116.500000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101163","July 01-31 2020",1223.250000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300143","July 01-31 2020",1007.725000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100340","July 01-31 2020",233.000000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100095","July 01-31 2020",64.075000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101104","July 01-31 2020",64.075000,2,"for the month of July 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100237","July 01-31 2020",64.075000,2,"for the month of July 01-31 2020"
