branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
S322,SP,OPS,C000000011,S000000017, , ,,13100204,December 01-31 2019,8388,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100240,December 01-31 2019,1398,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100308,December 01-31 2019,2796,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100313,December 01-31 2019,5592,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100366,December 01-31 2019,1398,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100370,December 01-31 2019,1398,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100385,December 01-31 2019,932,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100706,December 01-31 2019,1398,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100800,December 01-31 2019,932,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100919,December 01-31 2019,932,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101092,December 01-31 2019,4194,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101107,December 01-31 2019,932,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101125,December 01-31 2019,932,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13300510,December 01-31 2019,932,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100013,December 01-31 2019,133.975,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100046,December 01-31 2019,640.75,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100073,December 01-31 2019,582.5,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100209,December 01-31 2019,1106.75,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100229,December 01-31 2019,582.5,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100266,December 01-31 2019,233,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100314,December 01-31 2019,75.725,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100315,December 01-31 2019,3728,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100340,December 01-31 2019,349.5,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100728,December 01-31 2019,640.75,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13100940,December 01-31 2019,466,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101033,December 01-31 2019,407.75,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101111,December 01-31 2019,407.75,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101118,December 01-31 2019,425.225,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101147,December 01-31 2019,75.725,2,for the month of December 01-31 2019
S322,SP,OPS,C000000011,S000000017, , ,,13101072,December 01-31 2019,1648.475,2,for the month of December 01-31 2019
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,"43,658.38"
