branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S338,SP,OPS,C000000011,S000000017, , ,13100015,April 01-30 2014,5592,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100046,April 01-30 2014,2097,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100095,April 01-30 2014,699,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100195,April 01-30 2014,1398,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100200,April 01-30 2014,2796,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100237,April 01-30 2014,1398,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100265,April 01-30 2014,12465.5,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100399,April 01-30 2014,2796,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100409,April 01-30 2014,2796,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100728,April 01-30 2014,1165,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100782,April 01-30 2014,5592,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100844,April 01-30 2014,1048.5,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13101023,April 01-30 2014,1398,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100072,April 01-30 2014,466,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13101035,April 01-30 2014,932,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100204,April 01-30 2014,342.704167,2,for the month of April 01-30 2014
S338,SP,OPS,C000000011,S000000017, , ,13100407,April 01-30 2014,342.704167,2,for the month of April 01-30 2014
