branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S324,SP,OPS,C000000011,S000000017, , ,13100095,November 01-30 2016,233,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100138,November 01-30 2016,2796,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100254,November 01-30 2016,1165,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100308,November 01-30 2016,2796,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100421,November 01-30 2016,2796,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100782,November 01-30 2016,2330,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100843,November 01-30 2016,466,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100940,November 01-30 2016,1398,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13101060,November 01-30 2016,932,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13101069,November 01-30 2016,6058,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13101104,November 01-30 2016,1864,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13300309,November 01-30 2016,2796,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100418,November 01-30 2016,250.475,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100423,November 01-30 2016,1298.975,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100844,November 01-30 2016,1298.975,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100981,November 01-30 2016,524.25,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13200002,November 01-30 2016,1864,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100204,November 01-30 2016,652.4,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100407,November 01-30 2016,652.4,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100731,November 01-30 2016,652.4,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13101078,November 01-30 2016,652.4,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13101096,November 01-30 2016,652.4,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100399,November 01-30 2016,310.18125,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100994,November 01-30 2016,310.18125,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100993,November 01-30 2016,310.18125,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100993,November 01-30 2016,310.18125,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100292,November 01-30 2016,116.5,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13300251,November 01-30 2016,116.5,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13101015,November 01-30 2016,233,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13101033,November 01-30 2016,233,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100107,November 01-30 2016,532.9875,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100058,November 01-30 2016,532.9875,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100252,November 01-30 2016,2796,2,for the month of November 01-30 2016
S324,SP,OPS,C000000011,S000000017, , ,13100667,November 01-30 2016,2796,2,for the month of November 01-30 2016
