branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S322","SP","OPS","C000000011","S000000017"," "," ","13100046","February 01-28 2015",233.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100072","February 01-28 2015",932.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100073","February 01-28 2015",932.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100095","February 01-28 2015",699.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100237","February 01-28 2015",699.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100423","February 01-28 2015",5592.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100927","February 01-28 2015",407.750000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100999","February 01-28 2015",932.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101013","February 01-28 2015",932.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101054","February 01-28 2015",932.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13101060","February 01-28 2015",932.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13300047","February 01-28 2015",873.750000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13300051","February 01-28 2015",1864.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13300143","February 01-28 2015",2796.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13300298","February 01-28 2015",932.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100195","February 01-28 2015",466.000000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13200002","February 01-28 2015",250.475000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13300007","February 01-28 2015",524.250000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13100292","February 01-28 2015",58.250000,2,"for the month of February 01-28 2015"
"S322","SP","OPS","C000000011","S000000017"," "," ","13300251","February 01-28 2015",58.250000,2,"for the month of February 01-28 2015"
