branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100008","August 01-31 2020",932.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100308","August 01-31 2020",2796.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100323","August 01-31 2020",932.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100696","August 01-31 2020",2796.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100923","August 01-31 2020",1398.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100940","August 01-31 2020",932.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101107","August 01-31 2020",932.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101115","August 01-31 2020",2796.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101118","August 01-31 2020",1864.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300510","August 01-31 2020",932.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100006","August 01-31 2020",1572.750000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100015","August 01-31 2020",366.975000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100046","August 01-31 2020",1298.975000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100114","August 01-31 2020",4560.975000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100138","August 01-31 2020",1048.500000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100181","August 01-31 2020",3046.475000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100229","August 01-31 2020",250.475000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100265","August 01-31 2020",4735.725000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100315","August 01-31 2020",541.725000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100421","August 01-31 2020",174.750000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100703","August 01-31 2020",2097.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100728","August 01-31 2020",990.250000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100789","August 01-31 2020",1980.500000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100843","August 01-31 2020",2679.500000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100844","August 01-31 2020",4718.250000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100982","August 01-31 2020",233.000000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100983","August 01-31 2020",891.225000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101069","August 01-31 2020",1007.725000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13200002","August 01-31 2020",116.500000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300309","August 01-31 2020",58.250000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100340","August 01-31 2020",1531.975000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100405","August 01-31 2020",116.500000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100702","August 01-31 2020",116.500000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100861","August 01-31 2020",116.500000,2,"for the month of August 01-31 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100861","August 01-31 2020",116.500000,2,"for the month of August 01-31 2020"
