branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S354,SP,OPS,C000000011,S000000017, , ,13100046,August 01-31 2019,2796,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100124,August 01-31 2019,1398,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100167,August 01-31 2019,2796,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100308,August 01-31 2019,2796,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100370,August 01-31 2019,1398,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101111,August 01-31 2019,932,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101118,August 01-31 2019,1864,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100073,August 01-31 2019,349.5,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100104,August 01-31 2019,466,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100107,August 01-31 2019,1456.25,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100254,August 01-31 2019,116.5,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100289,August 01-31 2019,4502.725,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100313,August 01-31 2019,291.25,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100412,August 01-31 2019,17.475,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100703,August 01-31 2019,873.75,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100728,August 01-31 2019,250.475,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100789,August 01-31 2019,1706.725,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100850,August 01-31 2019,116.5,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101072,August 01-31 2019,133.975,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101095,August 01-31 2019,116.5,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101104,August 01-31 2019,1631,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101115,August 01-31 2019,1298.975,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101166,August 01-31 2019,1182.475,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100015,August 01-31 2019,2504.75,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100181,August 01-31 2019,1572.75,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100204,August 01-31 2019,1805.75,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100265,August 01-31 2019,1398,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100844,August 01-31 2019,1415.475,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101110,August 01-31 2019,2813.475,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13100978,August 01-31 2019,145.625,2,for the month of August 01-31 2019
S354,SP,OPS,C000000011,S000000017, , ,13101152,August 01-31 2019,145.625,2,for the month of August 01-31 2019
