branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S311","SP","OPS","C000000011","S000000017"," "," ","13100006","February 01-28 2017",5592.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100062","February 01-28 2017",1398.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100095","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100113","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100124","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100138","February 01-28 2017",4153.225000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100167","February 01-28 2017",1339.750000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100237","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100314","February 01-28 2017",483.475000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100323","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100340","February 01-28 2017",233.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100789","February 01-28 2017",5184.250000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100843","February 01-28 2017",3162.975000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100856","February 01-28 2017",3320.250000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100904","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100940","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100982","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100999","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13101015","February 01-28 2017",699.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13101060","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13300124","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13300388","February 01-28 2017",1864.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100112","February 01-28 2017",17.475000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100732","February 01-28 2017",1572.750000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13101104","February 01-28 2017",757.250000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100204","February 01-28 2017",186.400000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100407","February 01-28 2017",186.400000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100731","February 01-28 2017",186.400000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13101078","February 01-28 2017",186.400000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13101096","February 01-28 2017",186.400000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100779","February 01-28 2017",212.612500,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100780","February 01-28 2017",212.612500,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100058","February 01-28 2017",562.112500,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100107","February 01-28 2017",562.112500,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100252","February 01-28 2017",1631.000000,2,"for the month of February 01-28 2017"
"S311","SP","OPS","C000000011","S000000017"," "," ","13100667","February 01-28 2017",1631.000000,2,"for the month of February 01-28 2017"
