branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S327","SP","OPS","C000000011","S000000017"," "," ","13100195","October 01-31 2016",233.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100254","October 01-31 2016",699.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100337","October 01-31 2016",932.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100421","October 01-31 2016",932.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100923","October 01-31 2016",1398.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100940","October 01-31 2016",1398.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13101060","October 01-31 2016",932.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13300143","October 01-31 2016",932.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100292","October 01-31 2016",1398.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13300251","October 01-31 2016",1398.000000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100006","October 01-31 2016",1048.500000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100913","October 01-31 2016",1048.500000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100107","October 01-31 2016",436.875000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100058","October 01-31 2016",436.875000,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100042","October 01-31 2016",194.166667,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100141","October 01-31 2016",194.166667,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13100968","October 01-31 2016",194.166667,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13101009","October 01-31 2016",194.166667,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13101095","October 01-31 2016",194.166667,2,"for the month of October 01-31 2016"
"S327","SP","OPS","C000000011","S000000017"," "," ","13101101","October 01-31 2016",194.166667,2,"for the month of October 01-31 2016"
