branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S355","SP","OPS","C000000011","S000000017"," "," ","13100095","January 01-31 2019",932.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100308","January 01-31 2019",2796.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100340","January 01-31 2019",2796.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100782","January 01-31 2019",2796.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100850","January 01-31 2019",5592.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100865","January 01-31 2019",2796.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100904","January 01-31 2019",932.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13101015","January 01-31 2019",466.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13101115","January 01-31 2019",2796.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13300510","January 01-31 2019",932.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100006","January 01-31 2019",2289.225000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100112","January 01-31 2019",873.750000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100204","January 01-31 2019",3221.225000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100254","January 01-31 2019",2563.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100292","January 01-31 2019",1106.750000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100703","January 01-31 2019",815.500000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100728","January 01-31 2019",582.500000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100732","January 01-31 2019",1823.225000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100789","January 01-31 2019",3553.250000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13101095","January 01-31 2019",4660.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13101111","January 01-31 2019",425.225000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13101152","January 01-31 2019",2871.725000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13300143","January 01-31 2019",1106.750000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13300309","January 01-31 2019",932.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100229","January 01-31 2019",58.250000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100265","January 01-31 2019",2230.975000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100289","January 01-31 2019",2097.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100696","January 01-31 2019",524.250000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100983","January 01-31 2019",2737.750000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13200002","January 01-31 2019",949.475000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100013","January 01-31 2019",649.487500,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100015","January 01-31 2019",649.487500,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100177","January 01-31 2019",630.556250,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100256","January 01-31 2019",630.556250,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100363","January 01-31 2019",630.556250,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100313","January 01-31 2019",630.556250,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13100181","January 01-31 2019",233.000000,2,"for the month of January 01-31 2019"
"S355","SP","OPS","C000000011","S000000017"," "," ","13101010","January 01-31 2019",233.000000,2,"for the month of January 01-31 2019"
