branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S336","SP","OPS","C000000011","S000000017"," "," ","13100013","March 01-31 2014",466.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100190","March 01-31 2014",2796.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100237","March 01-31 2014",1398.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100856","March 01-31 2014",2330.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100918","March 01-31 2014",466.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13101001","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13101023","March 01-31 2014",1398.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13300143","March 01-31 2014",1398.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100073","March 01-31 2014",366.975000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100095","March 01-31 2014",599.975000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100006","March 01-31 2014",349.500000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100913","March 01-31 2014",349.500000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100880","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13101033","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100177","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100256","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100297","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100313","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100358","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100363","March 01-31 2014",932.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100141","March 01-31 2014",281.056250,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100968","March 01-31 2014",281.056250,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13101009","March 01-31 2014",281.056250,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100042","March 01-31 2014",281.056250,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100405","March 01-31 2014",155.333333,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100702","March 01-31 2014",155.333333,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100861","March 01-31 2014",155.333333,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100888","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100889","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100891","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100893","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100894","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100896","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100897","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100898","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100899","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100890","March 01-31 2014",198.050000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100342","March 01-31 2014",1398.000000,2,"for the month of March 01-31 2014"
"S336","SP","OPS","C000000011","S000000017"," "," ","13100423","March 01-31 2014",1398.000000,2,"for the month of March 01-31 2014"
