branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S335","SP","OPS","C000000011","S000000017"," "," ","13100015","July 01-31 2017",466.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100104","July 01-31 2017",1398.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100138","July 01-31 2017",466.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100195","July 01-31 2017",233.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100308","July 01-31 2017",2097.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100782","July 01-31 2017",466.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100789","July 01-31 2017",1165.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100844","July 01-31 2017",233.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100856","July 01-31 2017",2796.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100904","July 01-31 2017",932.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13101114","July 01-31 2017",1165.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13300510","July 01-31 2017",932.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100265","July 01-31 2017",233.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100850","July 01-31 2017",2038.750000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13200002","July 01-31 2017",5475.500000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100204","July 01-31 2017",1165.000000,2,"for the month of July 01-31 2017"
"S335","SP","OPS","C000000011","S000000017"," "," ","13100731","July 01-31 2017",1165.000000,2,"for the month of July 01-31 2017"
