branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S329","SP","OPS","C000000011","S000000017"," "," ","13100095","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100104","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100124","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100204","June 01-30 2019",3728.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100237","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100308","June 01-30 2019",2796.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100800","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100923","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100940","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101111","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101166","June 01-30 2019",2796.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100006","June 01-30 2019",1048.500000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100138","June 01-30 2019",4194.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100235","June 01-30 2019",1357.225000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100289","June 01-30 2019",1747.500000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100399","June 01-30 2019",2446.500000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100728","June 01-30 2019",699.000000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100789","June 01-30 2019",1823.225000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100918","June 01-30 2019",815.500000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101015","June 01-30 2019",425.225000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101110","June 01-30 2019",2988.225000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13200002","June 01-30 2019",2155.250000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13300181","June 01-30 2019",425.225000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13300309","June 01-30 2019",873.750000,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100702","June 01-30 2019",840.741667,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100861","June 01-30 2019",840.741667,2,"for the month of June 01-30 2019"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100405","June 01-30 2019",840.741667,2,"for the month of June 01-30 2019"
