branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S320","SP","OPS","C000000011","S000000017"," "," ","13100013","February 01-29 2016",233.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100095","February 01-29 2016",932.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100190","February 01-29 2016",233.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100191","February 01-29 2016",1398.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100370","February 01-29 2016",1398.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100423","February 01-29 2016",233.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100703","February 01-29 2016",699.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100728","February 01-29 2016",233.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100843","February 01-29 2016",1398.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100908","February 01-29 2016",1398.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100918","February 01-29 2016",699.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100923","February 01-29 2016",233.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100999","February 01-29 2016",932.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13101054","February 01-29 2016",932.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13101060","February 01-29 2016",932.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13200002","February 01-29 2016",932.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13300309","February 01-29 2016",233.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100789","February 01-29 2016",466.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13300051","February 01-29 2016",1881.475000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100264","February 01-29 2016",155.333333,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100755","February 01-29 2016",155.333333,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100976","February 01-29 2016",155.333333,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100292","February 01-29 2016",466.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13300251","February 01-29 2016",466.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100215","February 01-29 2016",116.500000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100412","February 01-29 2016",116.500000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100904","February 01-29 2016",116.500000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13101077","February 01-29 2016",116.500000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100337","February 01-29 2016",699.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100748","February 01-29 2016",699.000000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13101010","February 01-29 2016",349.500000,2,"for the month of February 01-29 2016"
"S320","SP","OPS","C000000011","S000000017"," "," ","13100181","February 01-29 2016",349.500000,2,"for the month of February 01-29 2016"
