branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S313","SP","OPS","C000000011","S000000017"," "," ","13100095","May 01-31 2016",233.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100254","May 01-31 2016",2796.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100271","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100337","May 01-31 2016",2796.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100423","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100748","May 01-31 2016",699.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100918","May 01-31 2016",3495.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100923","May 01-31 2016",466.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100999","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101001","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101060","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101098","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13300007","May 01-31 2016",233.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13300510","May 01-31 2016",932.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100138","May 01-31 2016",4019.250000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100191","May 01-31 2016",407.750000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100789","May 01-31 2016",133.975000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100204","May 01-31 2016",1087.333333,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100407","May 01-31 2016",1087.333333,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100731","May 01-31 2016",1087.333333,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101078","May 01-31 2016",1087.333333,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101081","May 01-31 2016",1087.333333,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101096","May 01-31 2016",1087.333333,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100015","May 01-31 2016",1864.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100751","May 01-31 2016",1864.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100058","May 01-31 2016",1864.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100107","May 01-31 2016",1864.000000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100042","May 01-31 2016",372.800000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100141","May 01-31 2016",372.800000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100968","May 01-31 2016",372.800000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101009","May 01-31 2016",372.800000,2,"for the month of May 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101095","May 01-31 2016",372.800000,2,"for the month of May 01-31 2016"
