branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S324","SP","OPS","C000000011","S000000017"," "," ","13100095","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100138","February 01-28 2017",2155.250000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100254","February 01-28 2017",699.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100308","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100340","February 01-28 2017",1398.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100412","February 01-28 2017",2097.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100696","February 01-28 2017",2796.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100732","February 01-28 2017",233.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100782","February 01-28 2017",3262.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100844","February 01-28 2017",3844.500000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100904","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100923","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100940","February 01-28 2017",1398.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101015","February 01-28 2017",1048.500000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101060","February 01-28 2017",932.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101069","February 01-28 2017",1398.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100046","February 01-28 2017",291.250000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100289","February 01-28 2017",1182.475000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100703","February 01-28 2017",1339.750000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13200002","February 01-28 2017",1106.750000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100204","February 01-28 2017",139.800000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100407","February 01-28 2017",139.800000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100731","February 01-28 2017",139.800000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101078","February 01-28 2017",139.800000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101096","February 01-28 2017",139.800000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100399","February 01-28 2017",470.368750,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100994","February 01-28 2017",470.368750,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100993","February 01-28 2017",470.368750,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100993","February 01-28 2017",470.368750,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101001","February 01-28 2017",58.250000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13101033","February 01-28 2017",58.250000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100191","February 01-28 2017",58.250000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100177","February 01-28 2017",279.600000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100256","February 01-28 2017",279.600000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100313","February 01-28 2017",279.600000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100358","February 01-28 2017",279.600000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100363","February 01-28 2017",279.600000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100058","February 01-28 2017",1398.000000,2,"for the month of February 01-28 2017"
"S324","SP","OPS","C000000011","S000000017"," "," ","13100107","February 01-28 2017",1398.000000,2,"for the month of February 01-28 2017"
