branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S340","SP","OPS","C000000011","S000000017"," "," ","13100013","April 01-30 2016",4893.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100072","April 01-30 2016",932.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100073","April 01-30 2016",524.250000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100167","April 01-30 2016",2796.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100209","April 01-30 2016",1398.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100240","April 01-30 2016",582.500000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100337","April 01-30 2016",932.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100421","April 01-30 2016",3262.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100728","April 01-30 2016",1398.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100748","April 01-30 2016",699.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100856","April 01-30 2016",1922.250000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100880","April 01-30 2016",1398.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100919","April 01-30 2016",932.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100940","April 01-30 2016",2796.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100265","April 01-30 2016",11143.225000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100204","April 01-30 2016",349.500000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100407","April 01-30 2016",349.500000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100731","April 01-30 2016",349.500000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101078","April 01-30 2016",349.500000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101079","April 01-30 2016",349.500000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101081","April 01-30 2016",349.500000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100015","April 01-30 2016",1864.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100751","April 01-30 2016",1864.000000,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101068","April 01-30 2016",499.493750,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101069","April 01-30 2016",499.493750,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101070","April 01-30 2016",499.493750,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101071","April 01-30 2016",499.493750,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100667","April 01-30 2016",736.862500,2,"for the month of April 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100252","April 01-30 2016",736.862500,2,"for the month of April 01-30 2016"
