branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S345","SP","OPS","C000000011","S000000017"," "," ","13100008","December 01-31 2018",932.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100095","December 01-31 2018",932.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100107","December 01-31 2018",5592.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100308","December 01-31 2018",2796.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100323","December 01-31 2018",932.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100421","December 01-31 2018",2796.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100732","December 01-31 2018",2796.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100923","December 01-31 2018",1398.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100940","December 01-31 2018",932.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13101111","December 01-31 2018",932.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13300143","December 01-31 2018",1398.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100006","December 01-31 2018",2563.000000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100138","December 01-31 2018",308.725000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100204","December 01-31 2018",3337.725000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100340","December 01-31 2018",17.475000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100789","December 01-31 2018",1281.500000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100843","December 01-31 2018",366.975000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13101069","December 01-31 2018",815.500000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13101087","December 01-31 2018",3203.750000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13101104","December 01-31 2018",2114.475000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13101110","December 01-31 2018",2038.750000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13101115","December 01-31 2018",366.975000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13200002","December 01-31 2018",308.725000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13300309","December 01-31 2018",366.975000,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100177","December 01-31 2018",339.306250,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100256","December 01-31 2018",339.306250,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100363","December 01-31 2018",339.306250,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100313","December 01-31 2018",339.306250,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13100181","December 01-31 2018",2251.362500,2,"for the month of December 01-31 2018"
"S345","SP","OPS","C000000011","S000000017"," "," ","13101010","December 01-31 2018",2251.362500,2,"for the month of December 01-31 2018"
