branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S333","SP","OPS","C000000011","S000000017"," "," ","13100120","February 01-28 2013",1800.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100237","February 01-28 2013",900.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100323","February 01-28 2013",900.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100856","February 01-28 2013",1800.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100991","February 01-28 2013",900.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13101001","February 01-28 2013",600.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100138","February 01-28 2013",1050.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100204","February 01-28 2013",375.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100265","February 01-28 2013",1211.250000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100994","February 01-28 2013",1893.750000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100993","February 01-28 2013",1893.750000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100232","February 01-28 2013",750.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100254","February 01-28 2013",750.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100316","February 01-28 2013",750.000000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100667","February 01-28 2013",206.250000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100252","February 01-28 2013",206.250000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100923","February 01-28 2013",736.875000,2,"for the month of February 01-28 2013"
"S333","SP","OPS","C000000011","S000000017"," "," ","13100918","February 01-28 2013",736.875000,2,"for the month of February 01-28 2013"
