branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
S333,SP,OPS,C000000011,S000000017, , ,,13100015,March 01-31 2020,5592,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100114,March 01-31 2020,5592,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100240,March 01-31 2020,582.5,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100308,March 01-31 2020,2796,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100313,March 01-31 2020,5592,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100323,March 01-31 2020,932,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100340,March 01-31 2020,2796,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100728,March 01-31 2020,1398,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100880,March 01-31 2020,1398,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100923,March 01-31 2020,1398,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100940,March 01-31 2020,932,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100982,March 01-31 2020,932,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101033,March 01-31 2020,932,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101092,March 01-31 2020,2796,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101166,March 01-31 2020,2796,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13300143,March 01-31 2020,1398,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13300510,March 01-31 2020,932,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100006,March 01-31 2020,640.75,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100013,March 01-31 2020,5085.225,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100046,March 01-31 2020,2097,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100104,March 01-31 2020,949.475,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100107,March 01-31 2020,5300.75,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100138,March 01-31 2020,4660,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100315,March 01-31 2020,1980.5,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100370,March 01-31 2020,17.475,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100399,March 01-31 2020,75.725,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100696,March 01-31 2020,2563,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13100782,March 01-31 2020,5126,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101069,March 01-31 2020,116.5,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101095,March 01-31 2020,5300.75,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101110,March 01-31 2020,1223.25,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101115,March 01-31 2020,192.225,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13101163,March 01-31 2020,2213.5,2,for the month of March 01-31 2020
S333,SP,OPS,C000000011,S000000017, , ,,13200002,March 01-31 2020,2522.225,2,for the month of March 01-31 2020
