branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100240","February 01-29 2020",582.500000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100308","February 01-29 2020",2796.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100843","February 01-29 2020",4194.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100940","February 01-29 2020",932.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101069","February 01-29 2020",5592.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101092","February 01-29 2020",4194.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101107","February 01-29 2020",932.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101115","February 01-29 2020",2796.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300510","February 01-29 2020",932.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100006","February 01-29 2020",2038.750000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100013","February 01-29 2020",116.500000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100114","February 01-29 2020",2097.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100120","February 01-29 2020",1223.250000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100181","February 01-29 2020",5184.250000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100204","February 01-29 2020",58.250000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100289","February 01-29 2020",1398.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100340","February 01-29 2020",832.975000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100421","February 01-29 2020",192.225000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100696","February 01-29 2020",2330.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100703","February 01-29 2020",699.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100789","February 01-29 2020",2563.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100844","February 01-29 2020",2155.250000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100983","February 01-29 2020",1048.500000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101110","February 01-29 2020",466.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101163","February 01-29 2020",524.250000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100782","February 01-29 2020",2796.000000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100728","February 01-29 2020",891.225000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100095","February 01-29 2020",258.241667,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101104","February 01-29 2020",258.241667,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100237","February 01-29 2020",258.241667,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100405","February 01-29 2020",640.750000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100702","February 01-29 2020",640.750000,2,"for the month of February 01-29 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100861","February 01-29 2020",640.750000,2,"for the month of February 01-29 2020"
