branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S339,SP,OPS,C000000011,S000000017, , ,13100006,May 01-31 2019,5592,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100008,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100027,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100073,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100095,May 01-31 2019,1398,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100104,May 01-31 2019,2796,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100124,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100235,May 01-31 2019,2796,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100237,May 01-31 2019,1398,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100292,May 01-31 2019,5592,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100308,May 01-31 2019,2796,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100370,May 01-31 2019,1398,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100385,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100404,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100412,May 01-31 2019,1398,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100728,May 01-31 2019,1398,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100800,May 01-31 2019,1398,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100843,May 01-31 2019,8388,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100919,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100940,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101054,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101095,May 01-31 2019,11184,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101118,May 01-31 2019,3728,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101166,May 01-31 2019,4660,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13200002,May 01-31 2019,8388,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13300051,May 01-31 2019,1398,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13300510,May 01-31 2019,932,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100107,May 01-31 2019,291.25,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100112,May 01-31 2019,233,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100138,May 01-31 2019,1065.975,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100167,May 01-31 2019,233,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100181,May 01-31 2019,524.25,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100204,May 01-31 2019,2446.5,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100254,May 01-31 2019,17.475,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100289,May 01-31 2019,1223.25,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100399,May 01-31 2019,541.725,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100536,May 01-31 2019,75.725,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100850,May 01-31 2019,5725.975,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100923,May 01-31 2019,1165,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101087,May 01-31 2019,4735.725,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101104,May 01-31 2019,873.75,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101111,May 01-31 2019,174.75,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101152,May 01-31 2019,990.25,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13101163,May 01-31 2019,3104.725,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13300143,May 01-31 2019,58.25,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100046,May 01-31 2019,873.75,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100265,May 01-31 2019,8970.5,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100844,May 01-31 2019,3046.475,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100702,May 01-31 2019,1073.741667,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100861,May 01-31 2019,1073.741667,2,for the month of May 01-31 2019
S339,SP,OPS,C000000011,S000000017, , ,13100405,May 01-31 2019,1073.741667,2,for the month of May 01-31 2019
