branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100120","June 01-30 2020",5592.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100240","June 01-30 2020",582.500000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100254","June 01-30 2020",541.725000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100308","June 01-30 2020",2796.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100340","June 01-30 2020",815.500000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100421","June 01-30 2020",815.500000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100696","June 01-30 2020",815.500000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100782","June 01-30 2020",2796.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100789","June 01-30 2020",815.500000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100843","June 01-30 2020",1240.725000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100923","June 01-30 2020",407.750000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100940","June 01-30 2020",932.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101107","June 01-30 2020",932.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101115","June 01-30 2020",2796.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101118","June 01-30 2020",1864.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300143","June 01-30 2020",407.750000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300181","June 01-30 2020",407.750000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300309","June 01-30 2020",407.750000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13300510","June 01-30 2020",932.000000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100181","June 01-30 2020",1007.725000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100289","June 01-30 2020",524.250000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100315","June 01-30 2020",58.250000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100399","June 01-30 2020",366.975000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13100728","June 01-30 2020",291.250000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101069","June 01-30 2020",873.750000,2,"for the month of June 01-30 2020"
"S324","SP","OPS","C000000011","S000000017"," "," ","","13101163","June 01-30 2020",349.500000,2,"for the month of June 01-30 2020"
