branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S344","SP","OPS","C000000011","S000000017"," "," ","13100072","November 01-30 2015",932.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100209","November 01-30 2015",932.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100229","November 01-30 2015",466.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100254","November 01-30 2015",4660.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100856","November 01-30 2015",932.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100940","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13200002","November 01-30 2015",5592.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100204","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100407","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100436","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100731","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100925","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13101078","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13101079","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13101081","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100292","November 01-30 2015",466.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13300251","November 01-30 2015",466.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100006","November 01-30 2015",2796.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100913","November 01-30 2015",2796.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100215","November 01-30 2015",932.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100904","November 01-30 2015",932.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13101077","November 01-30 2015",932.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100337","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100748","November 01-30 2015",699.000000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100042","November 01-30 2015",291.250000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100141","November 01-30 2015",291.250000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13100968","November 01-30 2015",291.250000,2,"for the month of November 01-30 2015"
"S344","SP","OPS","C000000011","S000000017"," "," ","13101009","November 01-30 2015",291.250000,2,"for the month of November 01-30 2015"
