branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S302","SP","OPS","C000000011","S000000017"," "," ","13100027","November 01-30 2019",1398.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13100071","November 01-30 2019",2796.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13100150","November 01-30 2019",1864.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13100308","November 01-30 2019",5592.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13100813","November 01-30 2019",2796.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13100919","November 01-30 2019",1864.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13100948","November 01-30 2019",1398.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13100999","November 01-30 2019",1398.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13101027","November 01-30 2019",1398.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13101033","November 01-30 2019",6524.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13101107","November 01-30 2019",1864.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13101111","November 01-30 2019",2796.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13101125","November 01-30 2019",932.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13101174","November 01-30 2019",2796.000000,2,"for the month of November 01-30 2019"
"S302","SP","OPS","C000000011","S000000017"," "," ","13300145","November 01-30 2019",2796.000000,2,"for the month of November 01-30 2019"
