branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S324,SP,OPS,C000000011,S000000017, , ,13100006,October 01-31 2019,2796,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100308,October 01-31 2019,2796,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101107,October 01-31 2019,932,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101118,October 01-31 2019,1864,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13300510,October 01-31 2019,932,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100013,October 01-31 2019,192.225,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100114,October 01-31 2019,1922.25,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100167,October 01-31 2019,407.75,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100181,October 01-31 2019,4327.975,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100289,October 01-31 2019,2388.25,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100399,October 01-31 2019,425.225,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100696,October 01-31 2019,1689.25,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100782,October 01-31 2019,832.975,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100789,October 01-31 2019,2289.225,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100843,October 01-31 2019,541.725,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100923,October 01-31 2019,17.475,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100940,October 01-31 2019,425.225,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101072,October 01-31 2019,250.475,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101087,October 01-31 2019,133.975,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101110,October 01-31 2019,366.975,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101115,October 01-31 2019,757.25,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101166,October 01-31 2019,308.725,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13200002,October 01-31 2019,116.5,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100120,October 01-31 2019,658.225,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100844,October 01-31 2019,58.25,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13100978,October 01-31 2019,262.125,2,for the month of October 01-31 2019
S324,SP,OPS,C000000011,S000000017, , ,13101152,October 01-31 2019,262.125,2,for the month of October 01-31 2019
