branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S313","SP","OPS","C000000011","S000000017"," "," ","13100095","March 01-31 2016",1398.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100254","March 01-31 2016",1631.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100271","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100323","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100337","March 01-31 2016",2796.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100408","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100529","March 01-31 2016",2330.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100703","March 01-31 2016",2796.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100789","March 01-31 2016",2038.750000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100844","March 01-31 2016",1339.750000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100918","March 01-31 2016",3495.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100923","March 01-31 2016",699.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100999","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101001","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101054","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101060","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100229","March 01-31 2016",58.250000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100850","March 01-31 2016",133.975000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100980","March 01-31 2016",366.975000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100732","March 01-31 2016",116.500000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101000","March 01-31 2016",116.500000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101015","March 01-31 2016",1398.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101033","March 01-31 2016",1398.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100177","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100256","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100313","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100358","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100363","March 01-31 2016",932.000000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100058","March 01-31 2016",145.625000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100107","March 01-31 2016",145.625000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13101087","March 01-31 2016",873.750000,2,"for the month of March 01-31 2016"
"S313","SP","OPS","C000000011","S000000017"," "," ","13100380","March 01-31 2016",873.750000,2,"for the month of March 01-31 2016"
