branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S321,SP,OPS,C000000011,S000000017, , ,13100008,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100124,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100167,September 01-30 2019,2796,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100240,September 01-30 2019,582.5,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100308,September 01-30 2019,2796,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100366,September 01-30 2019,1398,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100728,September 01-30 2019,1398,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100919,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100923,September 01-30 2019,1398,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101033,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101111,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101118,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101125,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101174,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13300112,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13300510,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100015,September 01-30 2019,6116.25,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100046,September 01-30 2019,407.75,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100114,September 01-30 2019,4211.475,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100138,September 01-30 2019,3162.975,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100181,September 01-30 2019,832.975,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100204,September 01-30 2019,349.5,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100265,September 01-30 2019,6757,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100289,September 01-30 2019,1939.725,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100348,September 01-30 2019,291.25,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100418,September 01-30 2019,2871.725,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100421,September 01-30 2019,815.5,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100782,September 01-30 2019,832.975,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100843,September 01-30 2019,1357.225,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100850,September 01-30 2019,3337.725,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100983,September 01-30 2019,5359,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101072,September 01-30 2019,2696.975,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101087,September 01-30 2019,6349.25,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101095,September 01-30 2019,3786.25,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101110,September 01-30 2019,2504.75,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101115,September 01-30 2019,4619.225,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101163,September 01-30 2019,932,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13200002,September 01-30 2019,1997.975,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13300181,September 01-30 2019,1048.5,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100006,September 01-30 2019,366.975,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100095,September 01-30 2019,854.333333,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100237,September 01-30 2019,854.333333,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101104,September 01-30 2019,854.333333,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100904,September 01-30 2019,262.125,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13101010,September 01-30 2019,262.125,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100405,September 01-30 2019,1106.75,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100702,September 01-30 2019,1106.75,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100861,September 01-30 2019,1106.75,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100667,September 01-30 2019,66.9875,2,for the month of September 01-30 2019
S321,SP,OPS,C000000011,S000000017, , ,13100252,September 01-30 2019,66.9875,2,for the month of September 01-30 2019
