branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S329","SP","OPS","C000000011","S000000017"," "," ","13100072","September 01-30 2016",466.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100120","September 01-30 2016",932.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100229","September 01-30 2016",233.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100337","September 01-30 2016",932.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100728","September 01-30 2016",233.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100789","September 01-30 2016",5592.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100856","September 01-30 2016",233.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100265","September 01-30 2016",308.725000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13200002","September 01-30 2016",932.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100204","September 01-30 2016",23.300000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100407","September 01-30 2016",23.300000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100731","September 01-30 2016",23.300000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101078","September 01-30 2016",23.300000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101096","September 01-30 2016",23.300000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100015","September 01-30 2016",466.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100751","September 01-30 2016",466.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100006","September 01-30 2016",932.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100913","September 01-30 2016",932.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101015","September 01-30 2016",1398.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101033","September 01-30 2016",1398.000000,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13100380","September 01-30 2016",776.666667,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101087","September 01-30 2016",776.666667,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101102","September 01-30 2016",776.666667,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101068","September 01-30 2016",621.333333,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101069","September 01-30 2016",621.333333,2,"for the month of September 01-30 2016"
"S329","SP","OPS","C000000011","S000000017"," "," ","13101071","September 01-30 2016",621.333333,2,"for the month of September 01-30 2016"
