branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S314","SP","OPS","C000000011","S000000017"," "," ","13100008","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100095","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100104","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100237","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100308","June 01-30 2019",2796.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100370","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100923","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101111","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101118","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13300051","June 01-30 2019",1398.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13300510","June 01-30 2019",932.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100006","June 01-30 2019",3436.750000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100015","June 01-30 2019",75.725000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100046","June 01-30 2019",1124.225000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100107","June 01-30 2019",2056.225000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100138","June 01-30 2019",873.750000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100265","June 01-30 2019",116.500000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100340","June 01-30 2019",233.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100399","June 01-30 2019",133.975000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100418","June 01-30 2019",1048.500000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100703","June 01-30 2019",990.250000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100728","June 01-30 2019",541.725000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100782","June 01-30 2019",4601.750000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100843","June 01-30 2019",174.750000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100850","June 01-30 2019",541.725000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100983","June 01-30 2019",1007.725000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13100994","June 01-30 2019",4543.500000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101069","June 01-30 2019",133.975000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101087","June 01-30 2019",2755.225000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101095","June 01-30 2019",3221.225000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101110","June 01-30 2019",1165.000000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101115","June 01-30 2019",1357.225000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101163","June 01-30 2019",1065.975000,2,"for the month of June 01-30 2019"
"S314","SP","OPS","C000000011","S000000017"," "," ","13101166","June 01-30 2019",832.975000,2,"for the month of June 01-30 2019"
