branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S332,SP,OPS,C000000011,S000000017, , ,13100015,January 01-31 2015,2796,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100073,January 01-31 2015,699,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100195,January 01-31 2015,1398,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100209,January 01-31 2015,1398,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100237,January 01-31 2015,1048.5,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100264,January 01-31 2015,2796,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100323,January 01-31 2015,233,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100399,January 01-31 2015,699,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100421,January 01-31 2015,3728,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100880,January 01-31 2015,233,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100902,January 01-31 2015,932,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13101001,January 01-31 2015,932,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13101054,January 01-31 2015,932,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13101058,January 01-31 2015,1398,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13300143,January 01-31 2015,699,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100308,January 01-31 2015,58.25,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100408,January 01-31 2015,233,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100529,January 01-31 2015,2446.5,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100927,January 01-31 2015,658.225,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13200002,January 01-31 2015,815.5,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100436,January 01-31 2015,349.5,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100982,January 01-31 2015,349.5,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100337,January 01-31 2015,699,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100748,January 01-31 2015,699,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13101015,January 01-31 2015,699,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13101033,January 01-31 2015,699,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100888,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100889,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100890,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100891,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100893,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100894,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100896,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100897,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100898,January 01-31 2015,46.6,2,for the month of January 01-31 2015
S332,SP,OPS,C000000011,S000000017, , ,13100899,January 01-31 2015,46.6,2,for the month of January 01-31 2015
