branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S323","SP","OPS","C000000011","S000000017"," "," ","13100207","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13100370","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13100728","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13100940","March 01-31 2017",1281.500000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13101015","March 01-31 2017",1398.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13101069","March 01-31 2017",466.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13101087","March 01-31 2017",2330.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13101104","March 01-31 2017",2796.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13300051","March 01-31 2017",932.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13300510","March 01-31 2017",932.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13100204","March 01-31 2017",1165.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13100731","March 01-31 2017",1165.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13101001","March 01-31 2017",310.666667,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13101033","March 01-31 2017",310.666667,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13101110","March 01-31 2017",310.666667,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13100252","March 01-31 2017",3728.000000,2,"for the month of March 01-31 2017"
"S323","SP","OPS","C000000011","S000000017"," "," ","13100667","March 01-31 2017",3728.000000,2,"for the month of March 01-31 2017"
