branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
"S340","SP","OPS","C000000011","S000000017"," "," ","13100013","June 01-30 2016",4893.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100072","June 01-30 2016",932.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100073","June 01-30 2016",932.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100167","June 01-30 2016",2796.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100190","June 01-30 2016",466.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100237","June 01-30 2016",1398.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100254","June 01-30 2016",2330.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100703","June 01-30 2016",1398.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100728","June 01-30 2016",1398.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100748","June 01-30 2016",699.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100856","June 01-30 2016",4660.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100919","June 01-30 2016",932.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100265","June 01-30 2016",9279.225000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13100380","June 01-30 2016",3029.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101087","June 01-30 2016",3029.000000,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101068","June 01-30 2016",659.681250,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101069","June 01-30 2016",659.681250,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101070","June 01-30 2016",659.681250,2,"for the month of June 01-30 2016"
"S340","SP","OPS","C000000011","S000000017"," "," ","13101071","June 01-30 2016",659.681250,2,"for the month of June 01-30 2016"
