branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S326,SP,OPS,C000000011,S000000017, , ,13100013,January 01-31 2018,699,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100015,January 01-31 2018,1864,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100073,January 01-31 2018,932,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100095,January 01-31 2018,466,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100138,January 01-31 2018,5592,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100237,January 01-31 2018,1398,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100240,January 01-31 2018,582.5,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100254,January 01-31 2018,1398,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100289,January 01-31 2018,1398,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100399,January 01-31 2018,2796,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100408,January 01-31 2018,699,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100418,January 01-31 2018,5592,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100421,January 01-31 2018,1864,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100703,January 01-31 2018,1398,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100789,January 01-31 2018,2097,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100904,January 01-31 2018,932,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100918,January 01-31 2018,932,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100923,January 01-31 2018,582.5,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13101072,January 01-31 2018,5126,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13101087,January 01-31 2018,4135.75,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13101104,January 01-31 2018,2796,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13300143,January 01-31 2018,1398,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13300181,January 01-31 2018,2097,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13300510,January 01-31 2018,932,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100229,January 01-31 2018,2330,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13300051,January 01-31 2018,1572.75,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100204,January 01-31 2018,1456.25,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100731,January 01-31 2018,1456.25,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100982,January 01-31 2018,932,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13101015,January 01-31 2018,932,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100405,January 01-31 2018,660.166667,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100702,January 01-31 2018,660.166667,2,for the month of January 01-31 2018
S326,SP,OPS,C000000011,S000000017, , ,13100861,January 01-31 2018,660.166667,2,for the month of January 01-31 2018
