branch,division,dept,category,subcat,displaya,buyerid,itmdept,supplier_code,period,amount,paymentid,remarks
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100006","August 01-31 2019",2796.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100235","August 01-31 2019",2796.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100308","August 01-31 2019",2796.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100366","August 01-31 2019",1398.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100418","August 01-31 2019",5592.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100728","August 01-31 2019",1398.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100923","August 01-31 2019",1398.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100940","August 01-31 2019",932.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100013","August 01-31 2019",3687.225000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100015","August 01-31 2019",4444.475000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100073","August 01-31 2019",174.750000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100104","August 01-31 2019",192.225000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100107","August 01-31 2019",2172.725000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100112","August 01-31 2019",599.975000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100114","August 01-31 2019",4893.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100138","August 01-31 2019",2405.725000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100195","August 01-31 2019",466.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100204","August 01-31 2019",1689.250000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100254","August 01-31 2019",1764.975000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100289","August 01-31 2019",58.250000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100313","August 01-31 2019",1124.225000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100315","August 01-31 2019",3803.725000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100399","August 01-31 2019",2563.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100843","August 01-31 2019",483.475000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100850","August 01-31 2019",832.975000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100918","August 01-31 2019",990.250000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100983","August 01-31 2019",5067.750000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13101069","August 01-31 2019",5883.250000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13101072","August 01-31 2019",4153.225000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13101095","August 01-31 2019",192.225000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13101115","August 01-31 2019",3687.225000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13101118","August 01-31 2019",116.500000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13101166","August 01-31 2019",58.250000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13200002","August 01-31 2019",949.475000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100782","August 01-31 2019",2929.975000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13101087","August 01-31 2019",3029.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100095","August 01-31 2019",932.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100237","August 01-31 2019",932.000000,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100702","August 01-31 2019",199.991667,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100861","August 01-31 2019",199.991667,2,"for the month of August 01-31 2019"
"S337","SP","OPS","C000000011","S000000017"," "," ","","13100405","August 01-31 2019",199.991667,2,"for the month of August 01-31 2019"
