branch,division,dept,category,subcat,displaya,buyerid,supplier_code,period,amount,paymentid,remarks
S321,SP,OPS,C000000011,S000000017, , ,13100006,July 01-31 2017,5592,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100015,July 01-31 2017,1398,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100046,July 01-31 2017,2796,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100292,July 01-31 2017,932,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100315,July 01-31 2017,932,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100348,July 01-31 2017,932,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100408,July 01-31 2017,932,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100696,July 01-31 2017,4194,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100728,July 01-31 2017,1398,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100751,July 01-31 2017,1398,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100850,July 01-31 2017,3786.25,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100923,July 01-31 2017,1398,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100940,July 01-31 2017,699,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101069,July 01-31 2017,4601.75,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101072,July 01-31 2017,3728,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101087,July 01-31 2017,4660,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101111,July 01-31 2017,932,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101115,July 01-31 2017,5126,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13300051,July 01-31 2017,2796,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13300510,July 01-31 2017,932,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100418,July 01-31 2017,2737.75,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100421,July 01-31 2017,1939.725,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100843,July 01-31 2017,425.225,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13300181,July 01-31 2017,1165,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100204,July 01-31 2017,2038.75,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100731,July 01-31 2017,2038.75,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100984,July 01-31 2017,2213.5,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100983,July 01-31 2017,2213.5,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101001,July 01-31 2017,1087.333333,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101033,July 01-31 2017,1087.333333,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13101110,July 01-31 2017,1087.333333,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100177,July 01-31 2017,233,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100256,July 01-31 2017,233,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100313,July 01-31 2017,233,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100363,July 01-31 2017,233,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100058,July 01-31 2017,2796,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100107,July 01-31 2017,2796,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100252,July 01-31 2017,466,2,for the month of July 01-31 2017
S321,SP,OPS,C000000011,S000000017, , ,13100667,July 01-31 2017,466,2,for the month of July 01-31 2017
,,,,,,,,,74653.2,,
